song,artist,word_count,reading_ease,polarity,subjectivity
Wolverton Mountain,Claude King,204,88.74,0.221655328798,0.660657596372
Party Lights,Claudine Clark,242,99.23,-0.0615384615385,0.130769230769
"Lover, Please",Clyde Mcphatter,226,99.23,-0.0991666666667,0.305
Don't Break The Heart That Loves You,Connie Francis,147,97.2,0.4140625,0.504166666667
Smoky Places,Corsairs,?,?,?,?
Uptown,Crystals,199,104.64,-0.024295224977,0.559797979798
Rinky Dink,"Dave ""Baby"" Cortez",2,?,0.0,0.0
The Stripper,David Rose,2,?,0.0,0.0
Mashed Potato Time,Dee Dee Sharp,227,88.74,0.4875,0.71875
Gravy,Dee Dee Sharp,267,83.32,0.286589635854,0.620168067227
Patches,Dickie Lee,217,97.2,0.10126984127,0.446825396825
Little Diane,Dion,206,97.2,-0.0978024984903,0.460084541063
Lovers Who Wander,Dion,287,94.15,-0.138886312101,0.495691609977
The Wanderer,Dion,208,95.17,0.315079365079,0.498665223665
What's Your Name,Don and Juan,?,?,?,?
You Belong To Me,Duprees,97,83.32,0.2,0.4
"(Girls, Girls, Girls) Were Made To Love",Eddie Hodges,274,96.18,0.191832010582,0.547652116402
Can't Help Falling In Love,Elvis Presley,111,98.21,0.418181818182,0.679797979798
Good Luck Charm,Elvis Presley,169,98.21,0.416885964912,0.535964912281
Shout! Shout! (Knock Yourself Out),Ernie Maresca,303,98.21,0.0124007936508,0.655257936508
Crying In The Rain,Everly Brothers,137,97.2,0.133333333333,0.366666666667
Sherry,Four Seasons,129,82.31,0.419387755102,0.595578231293
Palisades Park,Freddy Cannon,214,86.71,0.18567251462,0.506432748538
"Twist, Twist Senora",Gary U.S. Bonds,?,?,?,?
Dear Lady Twist,Gary U.S. Bonds,?,?,?,?
Duke Of Earl,Gene Chandler,147,89.75,0.5,0.6
Town Without Pity,Gene Pitney,169,88.74,0.128472222222,0.525
The Man Who Shot Liberty Valance,Gene Pitney,290,99.23,0.19012345679,0.684259259259
Moon River,Henry Mancini,114,88.74,-0.0666666666667,0.341666666667
Cotton Fields,Highwaymen,243,99.23,0.0527339181287,0.253099415205
I'm Blue,Ikettes,356,112.09,-0.0369281045752,0.243790849673
Twist And Shout,Isley Brothers,349,91.78,0.268614563605,0.613333333333
Her Royal Majesty,James Darren,154,95.17,0.220508658009,0.430399230399
She Cried,Jay and The Americans,?,?,?,?
Venus In Blue Jeans,Jimmy Clanton,118,100.24,0.119480519481,0.226623376623
P.T. 109,Jimmy Dean,?,?,?,?
Walk On The Wild Side,Jimmy Smith,276,98.21,?,?
Twistin' Matilda,Jimmy Soul,222,99.23,0.0146258503401,0.328911564626
Johnny Get Angry,Joanie Sommers,190,98.21,-0.0220588235294,0.707843137255
Snap Your Fingers,Joe Henderson,183,97.2,0.0633333333333,0.351666666667
Shout,Joey Dee,223,106.67,0.267261904762,0.425595238095
Peppermint Twist,Joey Dee and The Starlighters,?,?,?,?
Cindy's Birthday,Johnny Crawford,125,90.77,0.9,1.0
It Keeps Right On a-Hurtin',Johnny Tillotson,191,89.75,0.118990929705,0.551757369615
Midnight In Moscow,Kenny Ball,148,99.23,?,?
Love Letters,Ketty Lester,84,99.23,0.327142857143,0.507142857143
Soul Twist,King Curtis,2,?,0.0,0.0
Where Have All The Flowers Gone,Kingston Trio,164,83.32,0.0205882352941,0.4
Dear One,Larry Finnegan,48,60.31,0.0,0.0
The Loco-Motion,Little Eva,198,88.74,0.225336700337,0.580134680135
Playboy,Marvelettes,375,98.21,0.166792929293,0.331313131313
The One Who Really Loves You,Mary Wells,213,90.77,0.165740740741,0.514259259259
You Beat Me To The Punch,Mary Wells,239,102.61,0.177525252525,0.437626262626
Stranger On The Shore,Mr. Acker Bilk,?,?,?,?
Ramblin' Rose,Nat King Cole,97,90.77,0.491176470588,0.741176470588
Breaking Up Is Hard To Do,Neil Sedaka,184,104.64,0.0157805735931,0.511654491342
Wah-Watusi,Orlons,199,82.31,0.402380952381,0.62380952381
Speedy Gonzales,Pat Boone,171,64.37,0.0777777777778,0.288888888889
She's Got You,Patsy Cline,182,100.24,0.0588181818182,0.599727272727
Love Me Warm And Tender,Paul Anka,1,?,0.0,0.0
If I Had A Hammer,"Peter, Paul and Mary",237,100.24,0.479166666667,0.625
You Don't Know Me,Ray Charles,234,106.67,0.124776785714,0.63087797619
I Can't Stop Loving You,Ray Charles,207,90.77,0.0903409090909,0.50625
Ahab The Arab,Ray Stevens,367,87.72,-0.226220703125,0.508072916667
Theme From Dr. Kildare,Richard Chamberlain,?,?,?,?
Young World,Rick Nelson,192,99.23,0.255357142857,0.4625
I Wish That We Were Married,Ronnie and The Hi-lites,?,?,?,?
Dream Baby,Roy Orbison,138,104.64,-0.013380952381,0.50919047619
Having A Party,Sam Cooke,163,91.78,0.251785714286,0.453571428571
Twistin' The Night Away,Sam Cooke,208,82.31,0.272366522367,0.362914862915
What Kind of Fool Am I,"Sammy Davis, Jr.",?,?,?,?
Let Me In,Sensations,233,100.24,-0.025,0.473333333333
Johnny Angel,Shelley Fabares,106,90.77,0.5,0.6375
Soldier Boy,Shirelles,107,108.7,0.265789473684,0.516520467836
Baby It's You,Shirelles,229,106.67,0.368181818182,0.468181818182
Desafinado,Stan Getz & Charlie Byrd,?,?,?,?
Norman,Sue Thompson,153,97.2,0.333333333333,0.733333333333
Sheila,Tommy Roe,217,88.74,0.0885416666667,0.60875
I Left My Heart in San Francisco,Tony Bennett,97,87.72,-0.0808333333333,0.482222222222
Old Rivers,Walter Brennan,258,97.2,0.0483243727599,0.348584229391
I Love You Because,Al Martino,118,86.71,0.414285714286,0.496205357143
"Painted, Tainted Rose",Al Martino,90,96.18,0.37,0.59
"Hello Muddah, Hello Fadduh! (A Letter From Camp)",Allan Sherman,231,82.31,0.06875,0.51619047619
Can't Get Used To Losing You,Andy Williams,162,85.69,0.229696969697,0.62
My Boyfriend's Back,Angels,220,88.74,-0.0148148148148,0.234259259259
"Hello, Stranger",Barbara Lewis,138,89.75,0.258333333333,0.638888888889
Happy Days Are Here Again,Barbra Streisand,92,90.77,0.0515151515152,0.554545454545
Surfer Girl,Beach Boys,95,89.75,0.177777777778,0.561111111111
Shut Down,Beach Boys,273,97.2,0.102569444444,0.523888888889
Surfin' U.S.A.,Beach Boys,?,?,?,?
Still,Bill Anderson,232,97.2,0.242763157895,0.648684210526
Our Winter Love,Bill Pursell,2,?,0.0,0.0
500 Miles Away From Home,Bobby Bare,183,97.2,-0.032967032967,0.560409035409
You're The Reason I'm Living,Bobby Darin,108,100.24,0.0313492063492,0.476984126984
The Night Has A Thousand Eyes,Bobby Vee,206,96.18,-0.0356209150327,0.369934640523
Blue Velvet,Bobby Vinton,114,90.77,0.257589285714,0.424107142857
Blue On Blue,Bobby Vinton,194,99.23,-0.00483870967742,0.145161290323
Losing You,Brenda Lee,88,99.23,0.216666666667,0.658333333333
Rhythm Of The Rain,Cascades,225,105.66,0.156980519481,0.557792207792
Pipeline,Chantays,2,?,0.0,0.0
One Fine Day,Chiffons,208,100.24,0.327633477633,0.537481962482
He's So Fine,Chiffons,294,66.4,0.280128205128,0.494230769231
Don't Say Nothin' Bad About My Baby,Cookies,306,101.26,-0.0738095238095,0.657848324515
Da Doo Ron Ron,Crystals,248,115.13,0.277777777778,0.444444444444
Then He Kissed Me,Crystals,264,97.2,0.499404761905,0.679761904762
I'm Leaving It Up To You,Dale and Grace,117,107.69,0.25,0.675
Little Town Flirt,Del Shannon,209,107.69,0.148684210526,0.516228070175
Ruby Baby,Dion,165,96.18,0.5,0.620833333333
"Donna, The Prima Donna",Dion,239,90.77,0.14537414966,0.508027210884
Just One Look,Doris Troy,124,99.23,0.158333333333,0.634523809524
You Can't Sit Down,Dovells,349,109.72,0.0137205387205,0.448148148148
Up On The Roof,Drifters,248,107.69,0.0911375661376,0.484656084656
Bossa Nova Baby,Elvis Presley,212,99.23,0.112847222222,0.509027777778
(You're The) Devil In Disguise,Elvis Presley,152,91.78,0.5,0.897222222222
Easier Said Than Done,Essex,236,107.69,0.0451754385965,0.62850877193
Blame It On The Bossa Nova,Eydie Gorme,254,99.23,0.1328125,0.525
Candy Girl,Four Seasons,172,90.77,0.298412698413,0.606349206349
Walk Like A Man,Four Seasons,158,108.7,?,?
Cry Baby,Garnet Mimms and The Enchanters,?,?,?,?
Days Of Wine And Roses,Henry Mancini,58,77.23,0.216666666667,0.483333333333
It's All Right,Impressions,12,102.61,0.285714285714,0.535714285714
Mockingbird,Inez Foxx,227,106.67,0.277777777778,0.553086419753
Wives and Lovers,Jack Jones,170,98.21,0.222058823529,0.552941176471
Baby Workout,Jackie Wilson,317,107.69,-0.0285714285714,0.328489326765
Surf City,Jan and Dean,234,96.18,0.0539682539683,0.288888888889
Mama Didn't Lie,Jan Bradley,222,107.69,0.122222222222,0.722222222222
Sally Go 'Round The Roses,Jaynetts,275,99.23,-0.104005167959,0.50826873385
Sugar Shack,Jimmy Gilmer and The Fireballs,193,97.2,0.0634548611111,0.423263888889
If You Wanna Be Happy,Jimmy Soul,150,99.23,-0.0455882352941,0.78022875817
Ring Of Fire,Johnny Cash,191,106.67,0.0291666666667,0.385833333333
What Will My Mary Say,Johnny Mathis,120,108.7,-0.08,0.775
More,Kai Winding,2,?,0.0,0.0
Sukiyaki,Kyu Sakamoto,70,-1.28,0.0,0.0
She's A Fool,Lesley Gore,156,117.16,0.0259803921569,0.651470588235
It's My Party,Lesley Gore,222,102.61,0.0,0.0625
Judy's Turn To Cry,Lesley Gore,188,99.23,0.065404040404,0.142171717172
I Will Follow Him,Little Peggy March,243,89.75,0.342575757576,0.573333333333
Fingertips II,Little Stevie Wonder,?,?,?,?
Memphis,Lonnie Mack,2,?,0.0,0.0
Maria Elena,Los Indios Tabajaras,2,?,0.0,0.0
Two Faces Have I,Lou Christie,119,99.23,0.353636363636,0.32
The Monkey Time,Major Lance,259,90.77,0.053354978355,0.260678210678
Heat Wave,Martha and The Vandellas,?,?,?,?
Come And Get These Memories,Martha and The Vandellas,225,91.78,0.161363636364,0.423776223776
Pride And Joy,Marvin Gaye,152,90.77,0.506290849673,0.340522875817
You've Really Got A Hold On Me,Miracles,186,106.67,0.260555555556,0.422222222222
Mickey's Monkey,Miracles,290,98.21,-0.0242424242424,0.0569696969697
"That Sunday, That Summer",Nat King Cole,190,88.74,0.320909090909,0.527777777778
Those Lazy Hazy Crazy Days Of Summer,Nat King Cole,229,85.69,-0.245918367347,0.87074829932
From A Jack To A King,Ned Miller,199,104.64,-0.119897959184,0.371768707483
Deep Purple,Nino Tempo and April Stevens,?,?,?,?
South Street,Orlons,258,108.7,0.097094017094,0.352763532764
Hey Paula,Paul and Paula,?,?,?,?
Puff (The Magic Dragon),"Peter, Paul and Mary",346,86.71,0.277173913043,0.789130434783
Blowin' In The Wind,"Peter, Paul and Mary",181,98.21,0.431746031746,0.499206349206
Denise,Randy and The Rainbows,?,?,?,?
Take These Chains From My Heart,Ray Charles,135,92.12,0.317272727273,0.680909090909
Busted,Ray Charles,183,99.56,-0.171464646465,0.389646464646
Wild Weekend,Rebels,2,?,0.0,0.0
Fools Rush In,Rick Nelson,134,99.23,0.358333333333,0.625
"Tie Me Kangaroo Down, Sport",Rolf Harris,332,92.8,-0.0986452082197,0.294608110566
Be My Baby,Ronettes,149,100.24,0.1875,0.842857142857
Walk Right In,Rooftop Singers,160,107.69,0.111675193493,0.438580611308
Mean Woman Blues,Roy Orbison,190,96.18,-0.114743589744,0.707478632479
In Dreams,Roy Orbison,109,97.2,0.2,0.483333333333
Our Day Will Come,Ruby and The Romantics,111,101.26,0.458333333333,0.6
Walking The Dog,Rufus Thomas,97,107.69,-0.000246913580247,0.233580246914
Little Red Rooster,Sam Cooke,135,99.23,-0.0965909090909,0.318181818182
Another Saturday Night,Sam Cooke,329,85.69,-0.16875,0.674305555556
Foolish Little Girl,Shirelles,210,98.21,0.0996512746513,0.436227352894
The End Of The World,Skeeter Davis,117,105.66,0.166666666667,0.275
I Can't Stay Mad At You,Skeeter Davis,157,106.67,-0.0194805194805,0.630261259209
Go Away Little Girl,Steve Lawrence,132,90.77,-0.0166666666667,0.475490196078
Talk To Me,Sunny and The Sunglows,102,110.73,0.445833333333,0.6125
Wipe Out,Surfaris,5,?,0.0,0.0
Everybody,Tommy Roe,120,7.52,-0.0146464646465,0.411616161616
I Wanna Be Around,Tony Bennett,104,96.18,0.150446428571,0.657589285714
If I Had A Hammer,Trini Lopez,191,101.26,0.5,0.6
So Much In Love,Tymes,199,101.26,0.446814814815,0.584296296296
Washington Square,Village Stompers,273,95.17,0.232108585859,0.591645021645
Cotton Candy,Al Hirt,2,?,0.0,0.0
Java,Al Hirt,2,?,0.0,0.0
I Love You More And More Every Day,Al Martino,111,78.25,0.490476190476,0.495238095238
A Fool Never Learns,Andy Williams,218,97.2,0.205882352941,0.425
The House Of The Rising Sun,Animals,174,99.23,0.0375789141414,0.571038510101
Diane,Bachelors,106,99.23,0.2,0.166666666667
People,Barbara Streisand,86,71.82,0.209656084656,0.417857142857
People,Barbra Streisand,122,81.29,0.196245421245,0.4413003663
I Get Around,Beach Boys,314,107.69,-0.0515829477036,0.451651987859
Do You Want To Know A Secret,Beatles,134,96.18,0.0375,0.55
Love Me Do,Beatles,75,92.8,0.457177033493,0.60023923445
A Hard Day's Night,Beatles,240,100.58,-0.112337662338,0.453896103896
I Want To Hold Your Hand,Beatles,168,98.21,0.433333333333,0.7
She Loves You,Beatles,219,107.69,0.221428571429,0.778571428571
Please Please Me,Beatles,170,87.72,0.152083333333,0.402083333333
Can't Buy Me Love,Beatles,205,98.21,0.428571428571,0.583571428571
I Saw Her Standing There,Beatles,176,98.21,0.0391233766234,0.455357142857
The Shoop Shoop Song (It's In His Kiss),Betty Everett,1,?,0.0,0.0
Let It Be Me,Betty Everett and Jerry Butler,?,?,?,?
Bad To Me,Billy J. Kramer and The Dakotas,?,?,?,?
Little Children,Billy J. Kramer and The Dakotas,?,?,?,?
C'mon And Swim,Bobby Freeman,188,89.75,-0.116666666667,0.233333333333
See The Funny Little Clown,Bobby Goldsboro,155,89.75,0.05,0.6
There! I've Said It Again,Bobby Vinton,128,90.77,0.543055555556,0.575
A Summer Song,Chad and Jeremy,194,108.7,0.35,0.51
White On White,Danny Williams,166,88.74,0.0524395743146,0.214051226551
Can't You See That She's Mine,Dave Clark Five,245,97.2,-0.0113095238095,0.557738095238
Because,Dave Clark Five,82,96.18,0.232467532468,0.655194805195
Glad All Over,Dave Clark Five,265,88.74,0.441428571429,0.79380952381
Bits And Pieces,Dave Clark Five,189,97.2,0.0935714285714,0.448571428571
Do You Love Me,Dave Clark Five,312,108.7,0.325,0.544827586207
The Door Is Still Open To My Heart,Dean Martin,134,95.17,0.2,0.6
Everybody Loves Somebody,Dean Martin,92,55.91,0.45,0.475
Navy Blue,Diane Renay,171,99.23,0.0357777777778,0.290555555556
Anyone Who Had A Heart,Dionne Warwick,237,97.2,0.438888888889,0.530555555556
Walk On By,Dionne Warwick,124,107.69,-0.118518518519,0.24212962963
Chapel Of Love,Dixie Cups,130,84.34,0.255,0.465
Under The Boardwalk,Drifters,205,88.74,0.161988304094,0.402923976608
Wishin' And Hopin',Dusty Springfield,240,104.64,0.53,0.64
Rag Doll,Four Seasons,127,104.64,0.114267676768,0.617171717172
Ronnie,Four Seasons,187,83.32,0.425294117647,0.506666666667
Dawn (Go Away),Four Seasons,154,107.69,-0.0333333333333,0.454166666667
Baby I Need Your Loving,Four Tops,197,90.77,-0.107624950807,0.409307359307
We'll Sing In The Sunshine,Gale Garnett,280,91.78,0.233928571429,0.35
It Hurts To Be In Love,Gene Pitney,227,105.66,0.247016460905,0.581069958848
Don't Let The Sun Catch You Crying,Gerry and The Pacemakers,165,107.69,0.175833333333,0.440833333333
How Do You Do It!,Gerry and The Pacemakers,1,?,0.0,0.0
Little Honda,Hondells,216,86.71,0.147228622632,0.340424987199
Have I The Right?,Honeycombs,?,?,?,?
I'm So Proud,Impressions,143,107.69,0.685714285714,0.909523809524
Keep On Pushing,Impressions,12,102.61,0.0,0.0
Last Kiss,J. Frank Wilson and The Cavaliers,?,?,?,?
Dead Man's Curve,Jan and Dean,437,89.75,0.0164239117364,0.392439273689
The Little Old Lady,Jan and Dean,392,81.29,0.0101899497209,0.438824051324
Come A Little Bit Closer,Jay and The Americans,258,98.21,0.022619047619,0.521031746032
I Wanna Love Him So Bad,Jelly Beans,158,107.69,-0.0766025641026,0.515384615385
Steal Away,Jimmy Hughes,1,?,0.0,0.0
Funny,Joe Hinton,128,107.69,0.13297979798,0.51696969697
Memphis,Johnny Rivers,163,84.68,0.164333333333,0.600666666667
Louie Louie,Kingsmen,132,99.23,0.201023065476,0.477380952381
Money,Kingsmen,218,107.69,0.5375,0.6375
You Really Got Me,Kinks,219,114.12,0.221428571429,0.257142857143
You Don't Own Me,Lesley Gore,197,114.12,0.328198653199,0.636375661376
"Hello, Dolly!",Louis Armstrong,111,87.72,0.0640625,0.3
"Um, Um, Um, Um, Um, Um",Major Lance,203,116.15,0.148214285714,0.626785714286
Do Wah Diddy Diddy,Manfred Mann,283,81.63,0.308636173768,0.490392648287
Out Of Limits,Marketts,2,?,0.0,0.0
Dancing In The Street,Martha and The Vandellas,182,91.78,0.133924963925,0.478823953824
My Guy,Mary Wells,264,98.21,0.46875,0.75625
My Boy Lollipop,Millie Small,99,100.24,0.4625,0.6125
(You Don't Know) How Glad I Am,Nancy Wilson,207,114.12,0.382692307692,0.659615384615
Today,New Christy Minstrels,157,97.2,0.381060606061,0.458333333333
Bread And Butter,Newbeats,120,101.26,0.075,0.605
A World Without Love,Peter and Gordon,199,99.23,0.441666666667,0.516666666667
(Just Like) Romeo And Juliet,Reflections,?,?,?,?
For You,Rick Nelson,111,102.61,0.0,0.1
Hey Little Cobra,Rip Chords,326,98.21,-0.107179487179,0.409102564103
Dang Me,Roger Miller,157,98.21,0.0959696969697,0.397666666667
Chug-a-lug,Roger Miller,238,94.15,0.0365384615385,0.187820512821
G.T.O.,Ronny and The Daytona,?,?,?,?
It's Over,Roy Orbison,116,88.74,0.323636363636,0.505454545455
"Oh, Pretty Woman",Roy Orbison,167,89.75,0.243206349206,0.738984126984
The Shelter Of Your Arms,Sammy Davis Jr.,?,?,?,?
Don't Throw Your Love Away,Searchers,187,99.23,0.48,0.555
Needles And Pins,Searchers,237,99.23,-0.00966810966811,0.625793650794
Don't Let The Rain Come Down (Crooked Little Man),Serendipity Singers,387,103.63,-0.067325428195,0.239855072464
Remember (Walkin' In The Sand),Shangri-Las,159,100.24,0.184595959596,0.403282828283
Leader Of The Pack,Shangri-Las,245,106.67,-0.0290174471993,0.491827364555
The Girl From Ipanema,Stan Getz and Astrud Gilberto,?,?,?,?
Where Did Our Love Go,Supremes,165,92.8,0.15,0.602564102564
What Kind Of Fool (Do You Think I Am),Tams,192,107.69,0.545454545455,0.781818181818
The Way You Do The Things You Do,Temptations,314,102.61,0.338392857143,0.573214285714
Suspicion,Terry Stafford,154,91.78,0.10434981685,0.566117216117
Surfin' Bird,Trashmen,433,106.67,0.0,0.0
Walk Don't Run '64,Ventures,?,?,?,?
The Boy From New York City,Ad Libs,234,107.69,0.202835073423,0.478295560649
We Gotta Get Out Of This Place,Animals,318,99.23,0.00807920513731,0.437878787879
Baby I'm Yours,Barbara Lewis,145,99.23,0.159672619048,0.520089285714
"Yes, I'm Ready",Barbara Mason,251,99.23,0.160476190476,0.527513227513
Eve Of Destruction,Barry McGuire,292,76.22,-0.201923076923,0.432692307692
California Girls,Beach Boys,213,96.18,0.164444444444,0.213888888889
"Help Me, Rhonda",Beach Boys,194,107.69,0.115555555556,0.417777777778
Help!,Beatles,223,88.74,-0.0711111111111,0.229444444444
Ticket To Ride,Beatles,261,98.21,-0.0213038548753,0.671473922902
Eight Days A Week,Beatles,197,100.24,0.445833333333,0.595833333333
Just A Little,Beau Brummels,133,99.23,0.124375,0.606323529412
"Laugh, Laugh",Beau Brummels,286,95.17,0.201851851852,0.537037037037
Down In The Boondocks,Billy Joe Royal,276,96.18,0.0802777777778,0.362222222222
Like A Rolling Stone,Bob Dylan,392,87.72,0.165286796537,0.582738095238
Little Things,Bobby Goldsboro,219,106.67,0.141277777778,0.581555555556
Too Many Rivers,Brenda Lee,134,86.71,0.21875,0.359090909091
Mr. Tambourine Man,Byrds,?,?,?,?
All I Really Want To Do,Cher,203,98.21,0.0481481481481,0.215277777778
Catch Us If You Can,Dave Clark Five,133,116.15,-0.15,0.566666666667
I Like It Like That,Dave Clark Five,306,92.12,0.0392361111111,0.338888888889
Keep Searchin',Del Shannon,1,?,0.0,0.0
I'm A Fool,"Dino, Desi and Billy",?,?,?,?
Crying In The Chapel,Elvis Presley,149,96.18,0.296652236652,0.608095238095
You've Got Your Troubles,Fortunes,185,90.77,0.3625,0.55
I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,205,89.75,0.302777777778,0.613888888889
It's The Same Old Song,Four Tops,238,90.77,0.122368421053,0.363157894737
I'm Telling You Now,Freddie and The Dreamers,?,?,?,?
Save Your Heart For Me,Gary Lewis and The Playboys,117,98.21,0.0590909090909,0.738636363636
This Diamond Ring,Gary Lewis and The Playboys,199,88.74,0.250657894737,0.640131578947
Count Me In,Gary Lewis and The Playboys,207,104.64,0.021783625731,0.491374269006
Ferry Cross The Mersey,Gerry and The Pacemakers,1,?,0.0,0.0
Baby The Rain Must Fall,Glenn Yarbrough,93,100.24,0.075,0.55
A Taste of Honey,Herb Alpert and the Tijuana Brass,?,?,?,?
Silhouettes,Herman's Hermits,156,85.69,0.00544217687075,0.51462585034
Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,?,?,?,?
Can't You Hear My Heartbeat,Herman's Hermits,208,88.74,0.355555555556,0.748611111111
"I'm Henry VIII, I Am",Herman's Hermits,230,99.23,0.136666666667,0.170555555556
Wonderful World,Herman's Hermits,309,95.17,0.439393939394,0.430303030303
A Walk In The Black Forest,Horst Jankowski,165,90.77,0.278888888889,0.540555555556
